"Desc"
"Agriculture, hunting, forestry"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Coke and refined petroleum products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemicals and non-metallic mineral products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemical and chemical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
"Chemicals and pharmaceutical products"
